,avg_episodic_return,avg_episodic_length,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,run
80896,-0.9977603554725647,1.1466965675354004,0.0002400153607595712,0.0003973384154960513,-0.050880905240774155,3.144780158996582,0.011152582243084908,0.004389047622680664,0.099609375,-0.05740034580230713,1131.0,Sudoku-v0__SingleActionTest__1__1693059453
81920,-0.9978166222572327,1.1200873851776123,0.00023988734756130725,0.00047607047599740326,-0.05754844471812248,3.1546692848205566,0.002776192035526037,0.004576521925628185,0.070556640625,-0.0932694673538208,1132.0,Sudoku-v0__SingleActionTest__1__1693059453
82944,-0.9933554530143738,1.1339977979660034,0.00023975934891495854,0.020798491314053535,-0.01733405329287052,3.151937961578369,0.01125706359744072,0.003916610963642597,0.045654296875,-0.05110311508178711,1133.0,Sudoku-v0__SingleActionTest__1__1693059453
83968,-0.9935064911842346,1.1071428060531616,0.0002396313357166946,0.013462843373417854,-0.01957840472459793,3.1544687747955322,0.018964212387800217,0.002747334772720933,0.029052734375,-0.02707815170288086,1133.0,Sudoku-v0__SingleActionTest__1__1693059453
84992,-1.0,1.1228070259094238,0.00023950332251843065,0.0003470707160886377,-0.06937021017074585,3.152540683746338,0.009896654635667801,0.009944722056388855,0.208251953125,-98.75506591796875,1134.0,Sudoku-v0__SingleActionTest__1__1693059453
86016,-0.9934853315353394,1.11183500289917,0.00023937532387208194,0.018589045852422714,-0.018590547144412994,3.1633806228637695,0.017182860523462296,0.004603801295161247,0.066162109375,-0.04690980911254883,1135.0,Sudoku-v0__SingleActionTest__1__1693059453
87040,-0.9956331849098206,1.1189956665039062,0.000239247310673818,0.0180588997900486,-0.01764308288693428,3.1451666355133057,0.005161149427294731,0.004632680676877499,0.060546875,-0.04729020595550537,1135.0,Sudoku-v0__SingleActionTest__1__1693059453
88064,-0.9933481216430664,1.1319290399551392,0.00023911929747555405,0.0006017310661263764,-0.03354789316654205,3.1553807258605957,0.019367903470993042,0.0017218142747879028,0.02978515625,-0.033769965171813965,1136.0,Sudoku-v0__SingleActionTest__1__1693059453
89088,-0.9978189468383789,1.1155943870544434,0.00023899129882920533,0.0004439428448677063,-0.05949657782912254,3.160127878189087,-0.000624445267021656,0.006575940176844597,0.120849609375,-0.11506640911102295,1137.0,Sudoku-v0__SingleActionTest__1__1693059453
90112,-0.9978141784667969,1.1234972476959229,0.0002388632856309414,0.007237611338496208,-0.01890057697892189,3.153357982635498,0.008405156433582306,0.005687914788722992,0.1103515625,-0.05395174026489258,1138.0,Sudoku-v0__SingleActionTest__1__1693059453
91136,-0.9978308081626892,1.1106290817260742,0.00023873527243267745,0.00036109756911173463,-0.058221228420734406,3.1748623847961426,0.01506210770457983,0.006657512858510017,0.134033203125,-0.09531927108764648,1137.0,Sudoku-v0__SingleActionTest__1__1693059453
92160,-1.0,1.1314916610717773,0.00023860727378632873,0.0003465075569692999,-0.07120668143033981,3.1690142154693604,0.014974195510149002,0.013083267956972122,0.21533203125,-61.794586181640625,1138.0,Sudoku-v0__SingleActionTest__1__1693059453
93184,-0.9978117942810059,1.1203501224517822,0.0002384792605880648,0.006026022601872683,-0.019633742049336433,3.153043031692505,-0.0006067557260394096,0.0072724660858511925,0.11865234375,-0.09023284912109375,1139.0,Sudoku-v0__SingleActionTest__1__1693059453
94208,-0.9978141784667969,1.1191257238388062,0.00023835124738980085,0.00040883058682084084,-0.058451101183891296,3.159444570541382,-0.0011198343709111214,0.005773511715233326,0.1103515625,-0.09048306941986084,1136.0,Sudoku-v0__SingleActionTest__1__1693059453
95232,-1.0,1.1365150213241577,0.00023822324874345213,0.00034045905340462923,-0.06891904771327972,3.150977849960327,-0.004590988624840975,0.010430429130792618,0.21044921875,-70.65253448486328,1137.0,Sudoku-v0__SingleActionTest__1__1693059453
96256,-0.9955752491950989,1.1327433586120605,0.0002380952355451882,0.0069196526892483234,-0.01769183576107025,3.14457368850708,0.003034824039787054,0.0049487873911857605,0.085693359375,-0.029529929161071777,1138.0,Sudoku-v0__SingleActionTest__1__1693059453
97280,-0.9977997541427612,1.1265126466751099,0.00023796723689883947,0.005981239024549723,-0.021179573610424995,3.1349339485168457,0.007240249775350094,0.005252046510577202,0.0966796875,-0.08994519710540771,1138.0,Sudoku-v0__SingleActionTest__1__1693059453
98304,-0.9911209940910339,1.1365150213241577,0.00023783922370057553,0.020544853061437607,-0.01692633330821991,3.1269330978393555,0.010684764012694359,0.0037519624456763268,0.03662109375,-0.03072988986968994,1139.0,Sudoku-v0__SingleActionTest__1__1693059453
99328,-0.9912184476852417,1.1229418516159058,0.0002377112105023116,0.011910353787243366,-0.017244737595319748,3.150425910949707,0.02220139466226101,0.0026476478669792414,0.04052734375,-0.006049156188964844,1140.0,Sudoku-v0__SingleActionTest__1__1693059453
100352,-0.995555579662323,1.1377778053283691,0.00023758321185596287,0.00662952521815896,-0.028683748096227646,3.1409595012664795,0.015727315098047256,0.006474209018051624,0.100341796875,-0.06066560745239258,1141.0,Sudoku-v0__SingleActionTest__1__1693059453
101376,-1.0,1.1046385765075684,0.00023745519865769893,0.00034370674984529614,-0.07170770317316055,3.133120059967041,-0.00870758481323719,0.011306630447506905,0.215087890625,-107.6031265258789,1141.0,Sudoku-v0__SingleActionTest__1__1693059453
102400,-1.0,1.101075291633606,0.00023732718545943499,0.00028103782096877694,-0.07346753031015396,3.1479032039642334,0.001829812303185463,0.011693408712744713,0.202880859375,-76.8750228881836,1141.0,Sudoku-v0__SingleActionTest__1__1693059453
103424,-0.9912087917327881,1.1263736486434937,0.00023719918681308627,0.013514744117856026,-0.013404164463281631,3.1363365650177,0.016531946137547493,0.002105798339471221,0.017333984375,-0.020569324493408203,1142.0,Sudoku-v0__SingleActionTest__1__1693059453
104448,-0.9955898523330688,1.1278941631317139,0.00023707117361482233,0.006796058267354965,-0.021908676251769066,3.1343493461608887,0.010031752288341522,0.0042496491223573685,0.063720703125,-0.06279480457305908,1142.0,Sudoku-v0__SingleActionTest__1__1693059453
105472,-0.9890948534011841,1.117775321006775,0.00023694316041655838,0.05043688416481018,-0.023266401141881943,3.1401207447052,0.009777302853763103,0.005983508192002773,0.037353515625,-0.04359173774719238,1142.0,Sudoku-v0__SingleActionTest__1__1693059453
106496,-0.9977997541427612,1.1254125833511353,0.00023681516177020967,0.014420661143958569,-0.022106971591711044,3.148526668548584,-0.011594375595450401,0.008583279326558113,0.13818359375,-0.17661237716674805,1143.0,Sudoku-v0__SingleActionTest__1__1693059453
107520,-1.0,1.147982120513916,0.00023668714857194573,0.0002773348242044449,-0.06840682029724121,3.150747299194336,-0.007884536869823933,0.011021560989320278,0.22265625,-70.51469421386719,1144.0,Sudoku-v0__SingleActionTest__1__1693059453
108544,-1.0,1.1155943870544434,0.00023655913537368178,0.0002565168251749128,-0.0724291205406189,3.160611152648926,0.00044800806790590286,0.010046901181340218,0.1962890625,-43.74124526977539,1144.0,Sudoku-v0__SingleActionTest__1__1693059453
109568,-0.9911991357803345,1.1265126466751099,0.00023643113672733307,0.014189580455422401,-0.012733221054077148,3.1655402183532715,0.010223929770290852,0.0033900674898177385,0.024169921875,-0.02628147602081299,1145.0,Sudoku-v0__SingleActionTest__1__1693059453
110592,-0.9955801367759705,1.1337016820907593,0.00023630312352906913,0.005914689972996712,-0.02263793535530567,3.162353038787842,0.012870661914348602,0.005470992065966129,0.07177734375,-0.00809478759765625,1146.0,Sudoku-v0__SingleActionTest__1__1693059453
111616,-1.0,1.135254979133606,0.00023617511033080518,0.0002735529269557446,-0.06637436151504517,3.1316118240356445,-0.012452062219381332,0.010448654182255268,0.20263671875,-88.55175018310547,1146.0,Sudoku-v0__SingleActionTest__1__1693059453
112640,-0.9978166222572327,1.115720510482788,0.00023604711168445647,0.00030850162147544324,-0.059475257992744446,3.1406195163726807,0.008986278437077999,0.00527704693377018,0.109130859375,-0.05269944667816162,1146.0,Sudoku-v0__SingleActionTest__1__1693059453
113664,-0.9977678656578064,1.1450892686843872,0.00023591909848619252,0.006785194389522076,-0.01850116439163685,3.1085426807403564,0.005755431950092316,0.005154810845851898,0.103759765625,-0.06521642208099365,1147.0,Sudoku-v0__SingleActionTest__1__1693059453
